,matchId,hour,day,month,release,playerPuuid,LastRoundAlive,playerEndingGame,EndGameTime,Ctype1,TierC1,Ctype2,TierC2,Ctype3,TierC3,Ctype4,TierC4,Ctype5,TierC5,Ctype6,TierC6,Ctype7,TierC7,Ctype8,TierC8
0,EUW1_4622772122,18,25,5,10.10,rW52b42qhubkTyOP0lctZAt9kxAgWLkrRyevwHJ3UBNe9Kr3nD9JlAPJPe0jpJ6UqGH3kRYncr73Qw,35,3,1930.05078125,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4622772122,18,25,5,10.10,7uF64YmJqGJxYF340mGURV0bKfo92gQ-b70G6h8MWYv_0IPDsKAZ3jT1fH8s5930749_ukzQE85HLw,27,8,1472.039306640625,Chrono,1,Infiltrator,1,Set3_Brawler,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-
0,EUW1_4622772122,18,25,5,10.10,yO2wvoQeBtbwe077w3FZJOUxCmBUgX5MHHnsO01ZtKsvtXFALjxRCW67nsLRUNO0SaGiHLr22uIiwg,30,6,1653.563232421875,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,-,-,-,-,-,-,-,-
0,EUW1_4622772122,18,25,5,10.10,8Honx_Qfksybx1VxSEtFNnF8bf6MlZ3LLkWN5uELvKs4mTVfUr_vQvbgBatEzj9XpyHIRsg_dmsIjg,28,7,1553.0885009765625,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-,-,-
0,EUW1_4622772122,18,25,5,10.10,YMaxBk_oc1r17xqOoQNRHj8UMSFBWfqEzWcsdzCyJ95yDEfytfRthQAzm12mf0UJeH2feuu_NKke4A,38,1,2071.711181640625,Demolitionist,1,ManaReaver,1,Mercenary,1,Protector,1,Set3_Celestial,2,SpacePirate,2,-,-,-,-
0,EUW1_4622772122,18,25,5,10.10,P2ctDCUTIjA5FTd221EGiIcaQJy2Jtjm1uUutmgAruq3ui6Hbv3umG2rB8e9Z9j8EyTKzXgXf9q9sg,33,4,1809.03076171875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,2,SpacePirate,1,-,-,-,-
0,EUW1_4622772122,18,25,5,10.10,J_TsbPFTfXVXCfLwTgPixqG1iYklML8oiTfGrDoDlRUD5-G4Z5grfu_kUT_6LunlDc7rzDpMaPXgNQ,31,5,1711.274169921875,Chrono,1,Demolitionist,1,Mercenary,1,Set3_Blademaster,1,Set3_Brawler,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4622772122,18,25,5,10.10,7zOxwFQojGNqg3inYpQt8VsLJHk6de_6-XRjOArPUAKOgl1PB2oc0H2aoSVZG5Ud3j7QTW-Ih6BIFQ,38,2,2071.711181640625,Blaster,1,Cybernetic,2,Infiltrator,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Valkyrie,1,-,-
0,EUW1_4622703604,17,25,5,10.10,yO2wvoQeBtbwe077w3FZJOUxCmBUgX5MHHnsO01ZtKsvtXFALjxRCW67nsLRUNO0SaGiHLr22uIiwg,42,2,2316.593505859375,Chrono,1,Infiltrator,1,Set3_Brawler,1,Set3_Mystic,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-
0,EUW1_4622703604,17,25,5,10.10,19LqFae3abSTMbjt-xvDrgAy-BP3fKg73xTtLbzOpAHbbCDwAN_UohAz59mPJ3nVFBeOhlzb5YijNw,42,3,2314.546142578125,Blaster,1,Chrono,1,Rebel,1,Set3_Brawler,2,Set3_Celestial,1,Set3_Mystic,1,-,-,-,-
0,EUW1_4622703604,17,25,5,10.10,ZILz7qOId5FEWaVXc3gYtx7vVqS5Heo_ce0zy4gDEH_adGrSyaxr9l0lXbNkdaNOx-EfVPUTorSSAQ,42,1,2316.593505859375,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-,-,-
0,EUW1_4622703604,17,25,5,10.10,7uF64YmJqGJxYF340mGURV0bKfo92gQ-b70G6h8MWYv_0IPDsKAZ3jT1fH8s5930749_ukzQE85HLw,41,4,2250.95263671875,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4622703604,17,25,5,10.10,hDENP4B9cmJXyHzORw8I_8BhAUhJKkEx8CdplCVZQ1eXPeJQA8ndmHT5bGXCA3ntUo3m-sI6GBhDHQ,35,7,1939.8602294921875,DarkStar,2,Set3_Celestial,1,Set3_Sorcerer,1,Sniper,1,-,-,-,-,-,-,-,-
0,EUW1_4622703604,17,25,5,10.10,eRQIXlCpcZBcRhaIoR__GwTlanu15_KD6NPppOyxOjtYmVM7t2ygUoSkHGjPIc23G_Cykx-dLazT1w,40,5,2199.642333984375,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,-,-,-,-,-,-,-,-
0,EUW1_4622703604,17,25,5,10.10,vVFOXSSyG0pmBLZR7Six_i9Z2Mu8vsHCv27sn1lk154fl_OcOePBRJiGhXGXf_4f3yNBs2Ga3HnB1g,31,8,1669.19482421875,Demolitionist,1,Infiltrator,2,MechPilot,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4622703604,17,25,5,10.10,z_VsfJllpuHxSDd21g_ET-e8Tu3qFNZOdjDtFZbcf8Z8tTEB_8fdLsokSBemBiYlYci1w67ltJl1SQ,38,6,2097.309814453125,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4622617170,17,25,5,10.10,mYeVEFBBM_MzevsGRvEqfga0npbRswpclfw_EdFg7pkmNWM3NuFbGAiZiWZqhKnowUJIXB-xs4gWKA,33,6,1806.7884521484375,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4622617170,17,25,5,10.10,ydGFgcR4DSuqwU2LlYYRmJrp34Pn5htrOyH8DVnYb3VM2eGibAVFENYbGC4xXncvp9btxUC1H_8MNA,34,5,1869.181884765625,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-
0,EUW1_4622617170,17,25,5,10.10,yO2wvoQeBtbwe077w3FZJOUxCmBUgX5MHHnsO01ZtKsvtXFALjxRCW67nsLRUNO0SaGiHLr22uIiwg,37,4,2013.96240234375,Chrono,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-,-,-
0,EUW1_4622617170,17,25,5,10.10,72DwtP14A8n8EhGf8PsxvmQnsc4-ZHQBhCsLUxG6VjyIBOplc57kMRfqfctxMTyGpSzfyVPCH5nQ1Q,40,3,2166.2646484375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4622617170,17,25,5,10.10,n9r7haa5bVAJDmV1CRDc65qaFzwziiO-zFRuke6W1W_KPN_THAC_AceL45CPpYqON8ErpEmSIQ8DfQ,41,1,2215.736328125,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Starship,1,-,-
0,EUW1_4622617170,17,25,5,10.10,sGoE01iKfd3SDoBrrCHC5iFVpwbu60TcrhhOzbhIupZICLcFg9b0zH6kfIIKyql7RvMhenMD2KWiGg,30,7,1647.39599609375,Cybernetic,1,Infiltrator,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4622617170,17,25,5,10.10,9Cr9hJW6yGPnG9lBMUr4s62smzAvnv427yIqV1ZGXcDvmUvkrHv31xCa-7PiEPfKDl2MViRHwyhl7A,28,8,1537.597412109375,Blaster,1,Rebel,1,Set3_Brawler,1,Set3_Mystic,1,Starship,1,-,-,-,-,-,-
0,EUW1_4622617170,17,25,5,10.10,H2Z5qZJQgZA8RoErFldJ6ZyEfc0PPDEvPwBX00TCepKsB_yZCs5FbAahwpnVEnYdT9wlXjm1-xoieQ,41,2,2215.736328125,Blaster,1,Cybernetic,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-
0,EUW1_4622500209,16,25,5,10.10,6LTfYWeciHNDbc-ecEQXs8qyfCzJUmDOzCYJerq4QjvNF94-3xF2vy9lsJCz0Y3tI6ZU5eZEQT3sNQ,30,6,1610.2906494140625,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Starship,1,-,-,-,-
0,EUW1_4622500209,16,25,5,10.10,yO2wvoQeBtbwe077w3FZJOUxCmBUgX5MHHnsO01ZtKsvtXFALjxRCW67nsLRUNO0SaGiHLr22uIiwg,40,3,2135.229248046875,Chrono,1,DarkStar,1,ManaReaver,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-
0,EUW1_4622500209,16,25,5,10.10,CVGo2mnSD79QrBQCBL5m2o-jMTdpbfa_8r_TIn2QhZeDFLgbgkZiphyBSaBk6Hu91mqqFnpFqnb2vw,41,2,2188.271484375,Cybernetic,2,Infiltrator,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-
0,EUW1_4622500209,16,25,5,10.10,8Honx_Qfksybx1VxSEtFNnF8bf6MlZ3LLkWN5uELvKs4mTVfUr_vQvbgBatEzj9XpyHIRsg_dmsIjg,12,8,608.081298828125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,EUW1_4622500209,16,25,5,10.10,RN-QOaJrCsLuuihbvKM671ITPG68Q4S-uBirD4weOKrdNKityi0pVBkkmp8Hl8JoYHrX4Av2fN3mUQ,34,4,1833.6678466796875,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Set3_Celestial,1,Set3_Mystic,1
0,EUW1_4622500209,16,25,5,10.10,rQ0hgz76Ss4RqgkrsLnEX-X9EKoGQsXB4ps96eJKnUtY4dLbc4L0zYja8P_sX4Y6H8W2TjmONI0BbQ,30,5,1610.830078125,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4622500209,16,25,5,10.10,_Gr42RDPvQjB23l4ighhYWGyRw93e5Etbg7hSD-IpNkjmPbkw-s8PlIlM_R_T4OBuRjU2Tn7CAqc-g,28,7,1519.6412353515625,Set3_Sorcerer,2,StarGuardian,1,Vanguard,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4622500209,16,25,5,10.10,apGx3yXWn0r5OYIQAY-g9sPJf0-VuhmUKs9hCRZ71zo4mko26WdeufU43eo9z-ky8BKzTB_nQsD9LA,41,1,2188.271484375,Blaster,1,Chrono,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-
0,EUW1_4626682661,18,27,5,10.10,n9r7haa5bVAJDmV1CRDc65qaFzwziiO-zFRuke6W1W_KPN_THAC_AceL45CPpYqON8ErpEmSIQ8DfQ,37,3,1986.268798828125,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4626682661,18,27,5,10.10,7zOxwFQojGNqg3inYpQt8VsLJHk6de_6-XRjOArPUAKOgl1PB2oc0H2aoSVZG5Ud3j7QTW-Ih6BIFQ,24,8,1326.8248291015625,Set3_Sorcerer,2,StarGuardian,2,-,-,-,-,-,-,-,-,-,-,-,-
0,EUW1_4626682661,18,27,5,10.10,mfw-mipG1o5UMP9KobGQb2GlsDRy2AmnRII3JlNacPo4Hm2PTJzkKqjgSJxYqyTZifRNcuTUHJ3lKQ,38,2,2039.6046142578125,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4626682661,18,27,5,10.10,8Honx_Qfksybx1VxSEtFNnF8bf6MlZ3LLkWN5uELvKs4mTVfUr_vQvbgBatEzj9XpyHIRsg_dmsIjg,34,4,1850.357666015625,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626682661,18,27,5,10.10,PPAjGWu8oPzyE4LfXD74di7cK1YOUeWsWXQoMDj7TZZTvblYgesJtaLa1GZxWWZc9XmiTPiN3nWWZA,38,1,2039.6046142578125,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Sniper,1,SpacePirate,1,Valkyrie,1
0,EUW1_4626682661,18,27,5,10.10,4owkPfqrUJAdus22Oqq6S6mYuNDZMUo_4EO1Is9Lzl4tvtjjV1_LPqItDhRHcNHjWykPSh-RhC5NOQ,34,5,1848.5924072265625,Blaster,1,Cybernetic,2,Vanguard,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4626682661,18,27,5,10.10,aBm65kk_9ckJ-cxzUCm9A3uwrMYnz_2t0NuS0nP6RlGGV0GrEiGjgD04UJXNhP6tSsa5qudQY0DlkQ,27,7,1482.16650390625,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,-,-,-,-,-,-,-,-
0,EUW1_4626682661,18,27,5,10.10,P2ctDCUTIjA5FTd221EGiIcaQJy2Jtjm1uUutmgAruq3ui6Hbv3umG2rB8e9Z9j8EyTKzXgXf9q9sg,27,6,1482.903076171875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,-,-,-,-,-,-,-,-
0,EUW1_4626476650,18,27,5,10.10,mfw-mipG1o5UMP9KobGQb2GlsDRy2AmnRII3JlNacPo4Hm2PTJzkKqjgSJxYqyTZifRNcuTUHJ3lKQ,37,2,1897.228271484375,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4626476650,18,27,5,10.10,CVGo2mnSD79QrBQCBL5m2o-jMTdpbfa_8r_TIn2QhZeDFLgbgkZiphyBSaBk6Hu91mqqFnpFqnb2vw,35,4,1820.1258544921875,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4626476650,18,27,5,10.10,n9r7haa5bVAJDmV1CRDc65qaFzwziiO-zFRuke6W1W_KPN_THAC_AceL45CPpYqON8ErpEmSIQ8DfQ,33,7,1706.5352783203125,Blaster,2,Chrono,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Starship,1,-,-,-,-
0,EUW1_4626476650,18,27,5,10.10,ea50LiLYJgF5GBi97DVlntUJRXYQ8KMZTn_RzP_Xf_BT1TYq_2v3B90OopJ9KvGdgbPG1cvkrsnnaA,33,6,1707.614013671875,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626476650,18,27,5,10.10,ZILz7qOId5FEWaVXc3gYtx7vVqS5Heo_ce0zy4gDEH_adGrSyaxr9l0lXbNkdaNOx-EfVPUTorSSAQ,37,1,1897.228271484375,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Blademaster,1,Starship,1,-,-,-,-
0,EUW1_4626476650,18,27,5,10.10,06wcBPz8Axxz9VHYp125-DyMwCLMU-Xtvto40f5vw1VVKB2srvWQpIIcEoYLihOlJMD9tycFnzQWqg,27,8,1396.6053466796875,Chrono,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Valkyrie,1,Vanguard,1,-,-,-,-
0,EUW1_4626476650,18,27,5,10.10,SKz2mtb6AR8wL-uDN3PXXuTriq3kc65rBE7slM1MCRttU_49ccenpLyqsIcUb7LW5En3Nnt47x45Ww,33,5,1713.6025390625,Cybernetic,2,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4626476650,18,27,5,10.10,7zOxwFQojGNqg3inYpQt8VsLJHk6de_6-XRjOArPUAKOgl1PB2oc0H2aoSVZG5Ud3j7QTW-Ih6BIFQ,35,3,1825.28271484375,Demolitionist,1,Mercenary,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,SpacePirate,1,Vanguard,1,-,-
0,EUW1_4626451177,17,27,5,10.10,mfw-mipG1o5UMP9KobGQb2GlsDRy2AmnRII3JlNacPo4Hm2PTJzkKqjgSJxYqyTZifRNcuTUHJ3lKQ,37,3,2008.53369140625,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626451177,17,27,5,10.10,ZILz7qOId5FEWaVXc3gYtx7vVqS5Heo_ce0zy4gDEH_adGrSyaxr9l0lXbNkdaNOx-EfVPUTorSSAQ,35,6,1918.0562744140625,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4626451177,17,27,5,10.10,o2ujJ7Lxm_MpsQg3ba49DsdP263eKl7hKl_R3RBPYIK15SwIQRltVpzTGIV_ba3OX-VX1RwzRtswEQ,35,4,1922.5687255859375,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4626451177,17,27,5,10.10,gGR3av84CZ6h14CXSHocgti1edqW9YmLhk4FmqAcNbLCUn6wEQ2Hkf8kvaEIwau1mKnaDXcpjR_eVw,38,1,2061.768310546875,Blaster,1,Chrono,1,Cybernetic,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Brawler,1,Set3_Celestial,1
0,EUW1_4626451177,17,27,5,10.10,q_Md0_nx5uSqmuh-hEYJ7rvI11z7ndDuzht5tTjJu530ETm6iZPkjItwwEySQrWAGHakoaOPQ0EblA,38,2,2061.768310546875,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-
0,EUW1_4626451177,17,27,5,10.10,6YH2muNCP1_dCuQooJmkRpGKm5JvNVHT0GhtsxP4gyq623ewrkFx0S_gFvGDVPYcKLDWMtFeEgaOCw,28,8,1532.8197021484375,Chrono,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-,-,-
0,EUW1_4626451177,17,27,5,10.10,CVGo2mnSD79QrBQCBL5m2o-jMTdpbfa_8r_TIn2QhZeDFLgbgkZiphyBSaBk6Hu91mqqFnpFqnb2vw,35,5,1921.636962890625,Infiltrator,2,MechPilot,1,Mercenary,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4626451177,17,27,5,10.10,06wcBPz8Axxz9VHYp125-DyMwCLMU-Xtvto40f5vw1VVKB2srvWQpIIcEoYLihOlJMD9tycFnzQWqg,35,7,1917.0255126953125,Demolitionist,1,Mercenary,1,Set3_Sorcerer,4,StarGuardian,1,-,-,-,-,-,-,-,-
0,EUW1_4626286829,16,27,5,10.10,ea50LiLYJgF5GBi97DVlntUJRXYQ8KMZTn_RzP_Xf_BT1TYq_2v3B90OopJ9KvGdgbPG1cvkrsnnaA,30,8,1610.1534423828125,Chrono,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-,-,-
0,EUW1_4626286829,16,27,5,10.10,mfw-mipG1o5UMP9KobGQb2GlsDRy2AmnRII3JlNacPo4Hm2PTJzkKqjgSJxYqyTZifRNcuTUHJ3lKQ,34,3,1833.1395263671875,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Set3_Celestial,1,Set3_Mystic,1
0,EUW1_4626286829,16,27,5,10.10,4owkPfqrUJAdus22Oqq6S6mYuNDZMUo_4EO1Is9Lzl4tvtjjV1_LPqItDhRHcNHjWykPSh-RhC5NOQ,33,6,1771.1090087890625,Blaster,1,Chrono,1,Cybernetic,2,ManaReaver,1,Set3_Blademaster,1,-,-,-,-,-,-
0,EUW1_4626286829,16,27,5,10.10,HPrdbXrsrAK9HwZagXsGVF-O_cwvs5QR-Dea674dgCGgc0NLmHcJjnGNCxrpbi_9pcR1E3Mezg6Tiw,37,1,1960.018310546875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Mystic,1,Starship,1,-,-,-,-
0,EUW1_4626286829,16,27,5,10.10,-Jlc7hEUz7p65YoyglGpOEK6k4kR4-7-USx9A7ux1aFcv5U7jM-4TTXF4qyMOtzKIhboXwEalaE51g,37,2,1960.018310546875,Chrono,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,SpacePirate,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626286829,16,27,5,10.10,gGR3av84CZ6h14CXSHocgti1edqW9YmLhk4FmqAcNbLCUn6wEQ2Hkf8kvaEIwau1mKnaDXcpjR_eVw,34,4,1829.0155029296875,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4626286829,16,27,5,10.10,q_Md0_nx5uSqmuh-hEYJ7rvI11z7ndDuzht5tTjJu530ETm6iZPkjItwwEySQrWAGHakoaOPQ0EblA,34,5,1828.5250244140625,Chrono,1,ManaReaver,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-
0,EUW1_4626286829,16,27,5,10.10,7dtlbez8weAE0lmZGe4n3zIpIVFlR9QCCVYP0WC6kPHkmFHfQL4pFOa2xb3SoN6KC93wpxXxx_m9XA,31,7,1670.283203125,ManaReaver,1,Protector,1,Set3_Celestial,2,SpacePirate,1,Vanguard,1,-,-,-,-,-,-
0,EUW1_4626220428,16,27,5,10.10,tIsarqngjtG1XsHIpOzIwAsytB1PtENaniNf8HK57Box_MJHDoZyAk4ex4gGzDQaHUHnxM1hsY5B_A,35,3,1970.6900634765625,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4626220428,16,27,5,10.10,mfw-mipG1o5UMP9KobGQb2GlsDRy2AmnRII3JlNacPo4Hm2PTJzkKqjgSJxYqyTZifRNcuTUHJ3lKQ,33,5,1826.3084716796875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Starship,1,-,-,-,-,-,-
0,EUW1_4626220428,16,27,5,10.10,ipIdeD7AW8XoTLvEbOPXyQt71u7-6icBkiIXcWJe5oMYYBNOoYjisAwjoEfKgkRjyOSky6XaIvuZ6w,33,6,1826.161376953125,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-,-,-
0,EUW1_4626220428,16,27,5,10.10,k-mUx9Vke366NAENp_xYMiHsU0DswRFex5XhwjDn6SuQMglfhUt15Aca1Eqh-b-iqudZEA7qWqZi6g,41,1,2273.634765625,Chrono,1,DarkStar,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Set3_Mystic,1,SpacePirate,1
0,EUW1_4626220428,16,27,5,10.10,iHBa8Hd40KloXVXZboqN08tfOL7QgdlOegNMcxqWDplK7Mk7XfQvrylN1YSM6tPOKZptLZELuGRA7w,33,7,1821.254638671875,Blaster,1,Chrono,1,ManaReaver,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Set3_Celestial,1,Set3_Mystic,1
0,EUW1_4626220428,16,27,5,10.10,5mf7q3LcDnjbIgUsT8y6ogdPzZqxEaE12k_eMBIsaPQBVkIcAmnNHkavK4PFlVEgg_-cLhZGmrcqbA,41,2,2273.634765625,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4626220428,16,27,5,10.10,OcJPmToSmeQXnfv9kwPvADt4a5xDU8vG54UHxD-NSt2M1Jy6M-33n47A7r_Zq9XKhcdxmzR8BPGoTw,30,8,1655.4952392578125,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-,-,-
0,EUW1_4626220428,16,27,5,10.10,NR8cMXmv6l8ptnsCiEDr7kj1ac2HhO2T3mIFRL7sI1sCrw1zagfbwoC__tMPl4AOAdDKoGNtSz5ENA,34,4,1904.5146484375,Chrono,1,ManaReaver,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-,-,-
0,EUW1_4626164623,15,27,5,10.10,mfw-mipG1o5UMP9KobGQb2GlsDRy2AmnRII3JlNacPo4Hm2PTJzkKqjgSJxYqyTZifRNcuTUHJ3lKQ,42,1,2364.01953125,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4626164623,15,27,5,10.10,9BzjANsVVfuAx4RHzaCAUnjT9mMOnKCYFslG05Dot4KKFp_i3hXWs0epSENRcvA33zmcO7g33KPv-Q,38,5,2155.51904296875,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Vanguard,1,-,-,-,-
0,EUW1_4626164623,15,27,5,10.10,OvhpwQeIROiM0KQw7D0zdPcLF0cAD9oJsbrQzx2CBWFd4woBnzI8CrH7IJ3oV09GHg9uajzYFi5CzA,40,4,2252.5693359375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4626164623,15,27,5,10.10,TkwQFWmflMTa3Ns4icLzo7mpXiZsGrpfN480gltWxKO828mxaFgc_Y7QEH1-EX2R_tQRbKQfXrVhgA,42,2,2364.01953125,Demolitionist,1,Infiltrator,3,MechPilot,1,Valkyrie,1,-,-,-,-,-,-,-,-
0,EUW1_4626164623,15,27,5,10.10,NR8cMXmv6l8ptnsCiEDr7kj1ac2HhO2T3mIFRL7sI1sCrw1zagfbwoC__tMPl4AOAdDKoGNtSz5ENA,41,3,2304.55029296875,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Sniper,1,SpacePirate,1,Vanguard,1
0,EUW1_4626164623,15,27,5,10.10,koCCwNL0t6vbWQmC_xqyskiTyFe_jsKGXVJbivDNgikCDNqfsRoqGnEYGUcZWS9Rge-sCFEw7VSwmw,35,7,1994.4517822265625,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626164623,15,27,5,10.10,SKz2mtb6AR8wL-uDN3PXXuTriq3kc65rBE7slM1MCRttU_49ccenpLyqsIcUb7LW5En3Nnt47x45Ww,33,8,1868.0704345703125,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4626164623,15,27,5,10.10,ctFyiLJ2_SzMR3w_TENLV1di6gJNHROqMvnIN0stiqdEfHKWmoQDAfjv3vvypClaSh4ixTDPTNWbAA,37,6,2091.054931640625,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Mystic,1,Starship,1,-,-,-,-
0,EUW1_4626117995,14,27,5,10.10,ROg6xkK69vurAPm1ECbRgHg80q3w2V-Aexa3lzFz9bx0cFgp8IJzuSAsqjucwIAZKq1tav4GX5CxZQ,33,5,1781.144775390625,Chrono,1,DarkStar,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Sniper,1,Vanguard,1,-,-
0,EUW1_4626117995,14,27,5,10.10,A-vcozMEEWiR1AgdfOUv6j9ixMZgxkW6Z0-c4bU0ROh7u27c1MbPeso9DoQRorQm2r3WVfYoZCsSfQ,38,3,2029.4736328125,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,2,-,-,-,-
